5/3/2017,Buy,BTC,0.0323699,1544.64,50.74,,"Bought 0.0323699 BTC for $50.74 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Tuesday May  9, 2017."
5/3/2017,Buy,BTC,0.06466407,1546.45,101.49,,"Bought 0.06466407 BTC for $101.49 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Tuesday May  9, 2017."
5/4/2017,Buy,BTC,0.06317618,1582.88,101.49,,"Bought 0.06317618 BTC for $101.49 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Wednesday May 10, 2017."
5/4/2017,Buy,BTC,0.03087685,1619.34,50.74,,"Bought 0.03087685 BTC for $50.74 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Wednesday May 10, 2017."
5/4/2017,Buy,ETH,0.56471599,88.54,50.74,,"Bought 0.56471599 ETH for $50.74 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Wednesday May 10, 2017."
5/4/2017,Buy,ETH,0.54078231,92.46,50.74,,"Bought 0.54078231 ETH for $50.74 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Wednesday May 10, 2017."
5/4/2017,Buy,LTC,2.17920472,22.94,50.74,,"Bought 2.17920472 LTC for $50.74 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Wednesday May 10, 2017."
5/4/2017,Buy,LTC,2.04233349,24.48,50.74,,"Bought 2.04233349 LTC for $50.74 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Wednesday May 10, 2017."
5/4/2017,Buy,LTC,3.84534332,26.01,101.49,,"Bought 3.84534332 LTC for $101.49 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Wednesday May 10, 2017."
5/7/2017,Send,BTC,0.0805975,1579.4,127.3,1Ko4tNd3Uki3Pyqa1KJo9pe9gV2EAwTeaq,"Sent to 1Ko4tNd3Uki3Pyqa1KJo9pe9gV2EAwTeaq
"
5/7/2017,Send,BTC,0.03769023,1614.08,60.84,1Dj1atNetB5yc2JZPQdSeHtw5DPqhvmFvc,"Sent to 1Dj1atNetB5yc2JZPQdSeHtw5DPqhvmFvc
"
5/8/2017,Buy,BTC,0.07020112,1643.85,120,,Bought 0.07020112 BTC for $120.00 USD.
5/8/2017,Buy,BTC,0.0304207,1643.62,50.74,,"Bought 0.0304207 BTC for $50.74 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Friday May 12, 2017."
5/8/2017,Send,BTC,0.10054288,1635,164.39,1Ko4tNd3Uki3Pyqa1KJo9pe9gV2EAwTeaq,"Sent to 1Ko4tNd3Uki3Pyqa1KJo9pe9gV2EAwTeaq
"
5/8/2017,Buy,BTC,0.03040008,1644.73,50.74,,"Bought 0.03040008 BTC for $50.74 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Friday May 12, 2017."
5/8/2017,Send,BTC,0.01265202,1618.36,20.48,1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy,"Sent to 1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy
"
5/9/2017,Send,BTC,0.08,1736.49,138.92,1JwQjBAph5zxFhXkkCuyB22uQV2EertF1R,"Sent to 1JwQjBAph5zxFhXkkCuyB22uQV2EertF1R
"
5/9/2017,Send,BTC,0.01703397,1742.53,29.68,1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy,"Sent to 1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy
"
5/9/2017,Buy,BTC,0.01719563,1744.63,31.2,,Bought 0.01719563 BTC for $31.20 USD.
5/9/2017,Send,BTC,0.01719563,1733.67,29.81,17QH4YAU9akAvTzfgsBu33iYNs9H1ckZC,"Sent to 17QH4YAU9akAvTzfgsBu33iYNs9H1ckZC
"
5/10/2017,Send,BTC,0.06317618,1776.99,112.26,1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy,"Sent to 1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy
"
5/10/2017,Send,LTC,2.17920472,36.4,79.32,LhQwJ8NRyrWRvD7nbGBE8scvBMyCyCHqSf,"Sent to LhQwJ8NRyrWRvD7nbGBE8scvBMyCyCHqSf
"
5/11/2017,Send,LTC,5.88767681,30.85,181.63,LhQwJ8NRyrWRvD7nbGBE8scvBMyCyCHqSf,"Sent to LhQwJ8NRyrWRvD7nbGBE8scvBMyCyCHqSf
"
5/12/2017,Buy,BTC,0.02991368,1671.48,52,,Bought 0.02991368 BTC for $52.00 USD.
5/12/2017,Buy,BTC,0.02947748,1671.45,50,,Bought 0.02947748 BTC for $50.00 USD.
5/12/2017,Send,BTC,0.15108879,1660.06,250.82,1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy,"Sent to 1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy
"
5/13/2017,Buy,BTC,0.05596441,1786.85,101.49,,"Bought 0.05596441 BTC for $101.49 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Friday May 19, 2017."
5/14/2017,Send,ETH,1.1054983,89.5,98.94,0xc94c952b0ec67956473a82fae21dce9b26b99d12,"Sent to 0xc94c952b0ec67956473a82fae21dce9b26b99d12
"
5/15/2017,Buy,BTC,0.0286163,1747.26,50.74,,"Bought 0.0286163 BTC for $50.74 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Friday May 19, 2017."
5/15/2017,Buy,BTC,0.02867507,1743.67,50.74,,"Bought 0.02867507 BTC for $50.74 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Friday May 19, 2017."
5/16/2017,Buy,LTC,3.13764249,25.5,83.19,,Bought 3.13764249 LTC for $83.19 USD.
5/16/2017,Send,LTC,3.13764249,25,78.44,LhQwJ8NRyrWRvD7nbGBE8scvBMyCyCHqSf,"Sent to LhQwJ8NRyrWRvD7nbGBE8scvBMyCyCHqSf
"
5/19/2017,Send,BTC,0.11325578,1985.91,224.92,1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy,"Sent to 1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy
"
5/19/2017,Buy,LTC,3.59994528,27.78,102.99,,"Bought 3.59994528 LTC for $102.99 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Thursday May 25, 2017."
5/20/2017,Receive,BTC,0.00799708,1995.68,15.96,1Noq9tp3PPPioAskJQgLFE9zx7UAB3DUcS,"Received from an external account
"
5/21/2017,Buy,LTC,3.75481085,26.63,102.99,,"Bought 3.75481085 LTC for $102.99 USD.

Paid for with Chase - Chase College *****6613. Your BTC will arrive by the end of day on Friday May 26, 2017."
5/25/2017,Buy,BTC,0.05691223,2534.43,150,,Bought 0.05691223 BTC for $150.00 USD.
5/25/2017,Send,BTC,0.06490931,2524.15,163.84,1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy,"Sent to 1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy
"
5/25/2017,Buy,LTC,6.54621629,30.55,202.99,,"Bought 6.54621629 LTC for $202.99 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Thursday Jun  1, 2017."
5/27/2017,Buy,BTC,0.09220578,2169.06,202.99,,"Bought 0.09220578 BTC for $202.99 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Monday Jun  5, 2017."
5/27/2017,Buy,ETH,1.98694971,161.05,324.77,,"Bought 1.98694971 ETH for $324.77 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Monday Jun  5, 2017."
5/27/2017,Buy,LTC,8.22674556,24.31,202.99,,"Bought 8.22674556 LTC for $202.99 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Monday Jun  5, 2017."
5/30/2017,Send,LTC,0.625226,24.71,15.45,LbADXZai3ArLtQfhE416GPZAc5P9EbkdRF,"Sent to LbADXZai3ArLtQfhE416GPZAc5P9EbkdRF
chaeerz"
6/1/2017,Buy,LTC,1.8087179,27.64,52,,Bought 1.8087179 LTC for $52.00 USD.
6/2/2017,Receive,BTC,0.7999,2497.8,1997.99,,"Received from an external account
"
6/2/2017,Sell,BTC,0.7999,2456.66,1935.8,,593234f82c5bb5c90f27343c
6/3/2017,Send,LTC,8.38446432,27.88,233.76,LhQwJ8NRyrWRvD7nbGBE8scvBMyCyCHqSf,"Sent to LhQwJ8NRyrWRvD7nbGBE8scvBMyCyCHqSf
"
6/5/2017,Receive,BTC,0.31140871,2703.03,841.75,,"Received from an external account
"
6/6/2017,Send,BTC,0.26130422,2892.02,755.7,1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy,"Sent to 1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy
"
6/6/2017,Send,BTC,0.38977297,2864.17,1116.38,1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy,"Sent to 1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy
"
6/7/2017,Buy,ETH,1.83509593,262.01,500,,Bought 1.83509593 ETH for $500.00 USD.
6/7/2017,Send,ETH,1.83509593,256.51,470.72,0xc94c952b0ec67956473a82fae21dce9b26b99d12,"Sent to 0xc94c952b0ec67956473a82fae21dce9b26b99d12
"
6/9/2017,Buy,BTC,0.05011357,2839.95,148,,Bought 0.05011357 BTC for $148.00 USD.
6/9/2017,Send,BTC,0.05011357,2825.82,141.61,1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy,"Sent to 1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy
"
6/9/2017,Buy,LTC,4.92211481,30.47,152.99,,"Bought 4.92211481 LTC for $152.99 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Friday Jun 16, 2017."
6/10/2017,Receive,BTC,0.6999,2813.75,1969.34,,"Received from an external account
"
6/10/2017,Send,BTC,0.6999,2878.15,2014.42,1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy,"Sent to 1Kdo8vRQ8vz9HwXuMT9aNPVttKkzphrVNy
"
6/14/2017,Buy,LTC,3.00343995,29.3,90.99,,"Bought 3.00343995 LTC for $90.99 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Wednesday Jun 21, 2017."
6/14/2017,Buy,LTC,3.09188521,28.46,90.99,,"Bought 3.09188521 LTC for $90.99 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Wednesday Jun 21, 2017."
6/15/2017,Receive,LTC,4.999,26.41,132.02,,"Received from an external account
"
6/15/2017,Receive,LTC,69.999,26.41,1848.67,,"Received from an external account
"
6/15/2017,Buy,LTC,4.69181117,27.71,132.99,,"Bought 4.69181117 LTC for $132.99 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Thursday Jun 22, 2017."
6/15/2017,Buy,LTC,4.62636745,28.1,132.99,,"Bought 4.62636745 LTC for $132.99 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Thursday Jun 22, 2017."
6/15/2017,Send,LTC,4.92211481,28.09,138.26,LhQwJ8NRyrWRvD7nbGBE8scvBMyCyCHqSf,"Sent to LhQwJ8NRyrWRvD7nbGBE8scvBMyCyCHqSf
"
6/15/2017,Buy,LTC,4.34538328,29.46,130.99,,"Bought 4.34538328 LTC for $130.99 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Thursday Jun 22, 2017."
6/16/2017,Buy,LTC,9.41070185,31.88,304.47,,"Bought 9.41070185 LTC for $304.47 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Friday Jun 23, 2017."
6/16/2017,Buy,LTC,15.74507437,31.76,507.45,,"Bought 15.74507437 LTC for $507.45 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Friday Jun 23, 2017."
6/16/2017,Buy,LTC,15.4602995,32.34,519.95,,Bought 15.4602995 LTC for $519.95 USD.
6/17/2017,Buy,LTC,12.46273642,40.12,507.45,,"Bought 12.46273642 LTC for $507.45 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Saturday Jun 24, 2017."
6/25/2017,Receive,LTC,35.81169906,39.81,1425.66,,"Received from an external account
"
9/15/2017,Buy,BTC,0.01434569,3346.65,50,,Bought 0.01434569 BTC for $50.00 USD.
9/15/2017,Buy,LTC,1.00528502,47.76,50,,Bought 1.00528502 LTC for $50.00 USD.
9/19/2017,Buy,BTC,0.05011526,3931.14,200,,"Bought 0.05011526 BTC for $200.00 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Tuesday Sep 26, 2017."
9/22/2017,Receive,ETH,17.84747335,262.28,4681.04,0x42c7c0814D8665263F6FBD16CedD058A8f7e6AFf,"Received from an external account
"
9/22/2017,Receive,ETH,5.99996998,262.28,1573.67,0x42c7c0814D8665263F6FBD16CedD058A8f7e6AFf,"Received from an external account
"
9/22/2017,Receive,ETH,2.9995149,261.01,782.9,,"Received from an external account
"
9/23/2017,Buy,ETH,0.98315642,285.63,285,,"Bought 0.98315642 ETH for $285.00 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Saturday Sep 30, 2017."
9/28/2017,Send,BTC,0.05011526,4150.02,207.98,3Bx6cYqG4TtpMP5L2n2QVZkYJHRYq1zS4a,"Sent to 3Bx6cYqG4TtpMP5L2n2QVZkYJHRYq1zS4a
"
9/28/2017,Send,ETH,5.000441,301.86,1509.43,0xc94c952b0ec67956473a82fae21dce9b26b99d12,"Sent to 0xc94c952b0ec67956473a82fae21dce9b26b99d12
"
9/29/2017,Send,ETH,2.00042,292.89,585.9,0x26368bbce886d9ebfc3bc8ab1d8a6fbca422769e,"Sent to 0x26368bbce886d9ebfc3bc8ab1d8a6fbca422769e
"
10/1/2017,Send,ETH,2.000441,302.75,605.63,0x429f7cce35c676e10f37760d1e10271bc99ad42b,"Sent to 0x429f7cce35c676e10f37760d1e10271bc99ad42b
"
10/4/2017,Receive,ETH,3.27499085,292.5,957.93,0x5a9C022354f1EDD282f87CdD897A698357E142b6,"Received from an external account
"
10/8/2017,Buy,ETH,0.62601345,314.71,200,,"Bought 0.62601345 ETH for $200.00 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Tuesday Oct 17, 2017."
10/13/2017,Buy,ETH,1.4922647,330.14,500,,"Bought 1.4922647 ETH for $500.00 USD.

Paid for with Wells Fargo - Carson N... ******9314. Your digital currency will arrive by the end of day on Friday Oct 20, 2017."
10/15/2017,Send,ETH,0.100441,338.86,34.04,0x0065201126953bA84B7737E3C0C89C896BD1b7d1,"Sent to 0x0065201126953bA84B7737E3C0C89C896BD1b7d1
"
10/19/2017,Receive,BTC,0.02903638,5630,163.47,,"Received from an external account
"
10/23/2017,Buy,LTC,5.03991352,58.65,300,,"Bought 5.03991352 LTC for $300.00 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Tuesday Oct 31, 2017."
10/24/2017,Send,ETH,4,305.6,1222.4,0xa94599c97dbad0273da5d3bc5845f518ab9857f1,"Sent to 0xa94599c97dbad0273da5d3bc5845f518ab9857f1
"
10/25/2017,Send,ETH,6,299.51,1797.06,0x458767456c1b7215888e287fd7759e2ec5afe85f,"Sent to 0x458767456c1b7215888e287fd7759e2ec5afe85f
"
10/26/2017,Receive,ETH,1.46624903,295.89,433.85,,"Received from an external account
"
10/31/2017,Buy,BTC,0.01504763,6446.86,100,,"Bought 0.01504763 BTC for $100.00 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Wednesday Nov  8, 2017."
11/2/2017,Receive,BTC,0.26938166,7112.31,1915.93,,"Received from an external account
"
11/3/2017,Send,BTC,0.48812631,7197.51,3513.29,13JNqWz4iApSE4uLjSSzCRZ7z6ggkryT1p,"Sent to 13JNqWz4iApSE4uLjSSzCRZ7z6ggkryT1p
"
11/3/2017,Buy,BTC,0.001409,7099.06,10,,Congrats! You just earned a $10 bonus for inviting your friend Jacob Walker to Coinbase. They received the same bonus. Earn more by inviting your friends with this link: https://www.coinbase.com/join/5818fc6c81d92400b12fa99b
11/3/2017,Receive,BTC,0.04095161,7193.45,294.58,,"Received from an external account
"
11/3/2017,Send,ETH,8.49340449,306.21,2600.77,0x151f28ac6ec99149d468ad1ecc8110ddf0fe2ceb,"Sent to 0x151f28ac6ec99149d468ad1ecc8110ddf0fe2ceb
"
11/6/2017,Send,BTC,0.31690857,7091.24,2247.27,18RFApXSBYF2dUJsos7iUXrEd1KBqQzw22,"Sent to 18RFApXSBYF2dUJsos7iUXrEd1KBqQzw22
"
11/11/2017,Buy,BTC,0.001565,6369.99,9.97,,Congrats! You just earned a $10 bonus for inviting your friend Ethan De Haitre to Coinbase. They received the same bonus. Earn more by inviting your friends with this link: https://www.coinbase.com/join/5818fc6c81d92400b12fa99b
11/26/2017,Sell,BTC,0.82016843,9219.6,899.14,,
11/26/2017,Receive,BTC,0.28322748,9449.99,2676.5,,"Received from an external account
"
11/27/2017,Send,BTC,0.78894921,9770,7708.03,13JNqWz4iApSE4uLjSSzCRZ7z6ggkryT1p,"Sent to 13JNqWz4iApSE4uLjSSzCRZ7z6ggkryT1p
"
12/2/2017,Buy,BTC,0.017721,11117.32,200,,"Bought 0.017721 BTC for $200.00 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Tuesday Dec 12, 2017."
12/4/2017,Send,ETH,0.24965445,464.45,115.95,0x429f7cce35c676e10f37760d1e10271bc99ad42b,"Sent to 0x429f7cce35c676e10f37760d1e10271bc99ad42b
"
12/8/2017,Buy,LTC,1.58165121,124.56,200,,"Bought 1.58165121 LTC for $200.00 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Friday Dec 15, 2017."
12/11/2017,Buy,LTC,1.06686187,184.66,200,,"Bought 1.06686187 LTC for $200.00 USD.

Paid for with Chase - Chase College *****6613. Your digital currency will arrive by the end of day on Saturday Dec 16, 2017."
12/12/2017,Send,ETH,16.97951422,588.95,10000.08,0x151f28ac6ec99149d468ad1ecc8110ddf0fe2ceb,"Sent to 0x151f28ac6ec99149d468ad1ecc8110ddf0fe2ceb
"
12/12/2017,Buy,ETH,0.10680628,618.03,69,,Bought 0.10680628 ETH for $69.00 USD.
12/12/2017,Buy,ETH,0.20801554,706.73,150,,Bought 0.20801554 ETH for $150.00 USD.
